File_Name,Transcription,Ground_Truth
2830-3980-0031.flac,"Why do they not invade the Catholic provinces and preach their doctrine to Godless princes, bishops, and doctors, as we have done by the help of God?",WHY DO THEY NOT INVADE THE CATHOLIC PROVINCES AND PREACH THEIR DOCTRINE TO GODLESS PRINCES BISHOPS AND DOCTORS AS WE HAVE DONE BY THE HELP OF GOD
2830-3980-0032.flac,"We look for that reward which I have not seen nor ear heard, neither have entered into the heart of man.",WE LOOK FOR THAT REWARD WHICH EYE HATH NOT SEEN NOR EAR HEARD NEITHER HATH ENTERED INTO THE HEART OF MAN
2830-3980-0033.flac,Not all the Galatians had become perverted.,NOT ALL THE GALATIANS HAD BECOME PERVERTED
2830-3980-0034.flac,These means cannot be contaminated.,THESE MEANS CANNOT BE CONTAMINATED
2830-3980-0035.flac,They remain divine regardless of men's opinion.,THEY REMAIN DIVINE REGARDLESS OF MEN'S OPINION
2830-3980-0036.flac,"Wherever the means of Gracer found, there is the holy church, even though Antichrist rains there.",WHEREVER THE MEANS OF GRACE ARE FOUND THERE IS THE HOLY CHURCH EVEN THOUGH ANTICHRIST REIGNS THERE
2830-3980-0037.flac,"So much for the title of the epistle, now follows the greeting of the apostle. Verse 3",SO MUCH FOR THE TITLE OF THE EPISTLE NOW FOLLOWS THE GREETING OF THE APOSTLE VERSE THREE
2830-3980-0038.flac,Grace be to you in peace from God the Father and from our Lord Jesus Christ.,GRACE BE TO YOU AND PEACE FROM GOD THE FATHER AND FROM OUR LORD JESUS CHRIST
2830-3980-0039.flac,"The terms of grace and peace are common terms with Paul, and are now pretty well understood.",THE TERMS OF GRACE AND PEACE ARE COMMON TERMS WITH PAUL AND ARE NOW PRETTY WELL UNDERSTOOD
2830-3980-0040.flac,The greeting of the Apostles refreshing.,THE GREETING OF THE APOSTLE IS REFRESHING
2830-3980-0041.flac,"Grace involves the remission of sins, peace, and a happy conscience.",GRACE INVOLVES THE REMISSION OF SINS PEACE AND A HAPPY CONSCIENCE
2830-3980-0042.flac,The world brands this a pernicious doctrine.,THE WORLD BRANDS THIS A PERNICIOUS DOCTRINE
2830-3980-0043.flac,Experience proves this.,EXPERIENCE PROVES THIS
2830-3980-0044.flac,"However, the grace and peace of God will.",HOWEVER THE GRACE AND PEACE OF GOD WILL
2830-3980-0045.flac,Men should not speculate about the nature of God.,MEN SHOULD NOT SPECULATE ABOUT THE NATURE OF GOD
2830-3980-0046.flac,Was it not enough to say from God the Father?,WAS IT NOT ENOUGH TO SAY FROM GOD THE FATHER
2830-3980-0047.flac,To do so is to lose God altogether because God becomes intolerable when we seek to measure into comprehend his infinite majesty.,TO DO SO IS TO LOSE GOD ALTOGETHER BECAUSE GOD BECOMES INTOLERABLE WHEN WE SEEK TO MEASURE AND TO COMPREHEND HIS INFINITE MAJESTY
2830-3980-0048.flac,"He came down to Earth, lived among men, suffered, was crucified, and then he died, standing clearly before us so that our hearts and eyes may fasten upon him.",HE CAME DOWN TO EARTH LIVED AMONG MEN SUFFERED WAS CRUCIFIED AND THEN HE DIED STANDING CLEARLY BEFORE US SO THAT OUR HEARTS AND EYES MAY FASTEN UPON HIM
2830-3980-0049.flac,embrace him and forget about the nature of God.,EMBRACE HIM AND FORGET ABOUT THE NATURE OF GOD
2830-3980-0050.flac,"Did not Christ Himself say, I am the way and the truth and the life, no man come unto the Father but by me.",DID NOT CHRIST HIMSELF SAY I AM THE WAY AND THE TRUTH AND THE LIFE NO MAN COMETH UNTO THE FATHER BUT BY ME
2830-3980-0051.flac,"When you argue about the nature of God apart from the question of justification, you may be as profound as you like.",WHEN YOU ARGUE ABOUT THE NATURE OF GOD APART FROM THE QUESTION OF JUSTIFICATION YOU MAY BE AS PROFOUND AS YOU LIKE
2830-3980-0052.flac,We are to hear Christ who has been appointed by the Father as our Divine Teacher.,WE ARE TO HEAR CHRIST WHO HAS BEEN APPOINTED BY THE FATHER AS OUR DIVINE TEACHER
2830-3980-0053.flac,"At the same time, Paul confirms our creed that Christ is very God.",AT THE SAME TIME PAUL CONFIRMS OUR CREED THAT CHRIST IS VERY GOD
2830-3980-0054.flac,"That Christ is very God is apparent in that Paul scrubs to him divine powers equally with the Father. As for instance, the power to the spends grace and peace.",THAT CHRIST IS VERY GOD IS APPARENT IN THAT PAUL ASCRIBES TO HIM DIVINE POWERS EQUALLY WITH THE FATHER AS FOR INSTANCE THE POWER TO DISPENSE GRACE AND PEACE
2830-3980-0055.flac,"To bestow peace and grace lies in the province of God, who alone can create these blessings. The angels cannot.",TO BESTOW PEACE AND GRACE LIES IN THE PROVINCE OF GOD WHO ALONE CAN CREATE THESE BLESSINGS THE ANGELS CANNOT
2830-3980-0056.flac,"Otherwise, Paul should have written, grace from God the Father and peace from our Lord Jesus Christ.",OTHERWISE PAUL SHOULD HAVE WRITTEN GRACE FROM GOD THE FATHER AND PEACE FROM OUR LORD JESUS CHRIST
2830-3980-0057.flac,"The Aryans took Christ for a noble and perfect creature superior even to the angels, because by him God created heaven and earth.",THE ARIANS TOOK CHRIST FOR A NOBLE AND PERFECT CREATURE SUPERIOR EVEN TO THE ANGELS BECAUSE BY HIM GOD CREATED HEAVEN AND EARTH
2830-3980-0058.flac,Muhammad also speaks highly of Christ.,MOHAMMED ALSO SPEAKS HIGHLY OF CHRIST
2830-3980-0059.flac,Paul sticks to his theme.,PAUL STICKS TO HIS THEME
2830-3980-0060.flac,He never loses sight of the purpose of his epistle.,HE NEVER LOSES SIGHT OF THE PURPOSE OF HIS EPISTLE
2830-3980-0061.flac,Not gold or silver or partial lambs or an angel but himself. What for?,NOT GOLD OR SILVER OR PASCHAL LAMBS OR AN ANGEL BUT HIMSELF WHAT FOR
2830-3980-0062.flac,Not for a crown or a kingdom or our goodness before our sins.,NOT FOR A CROWN OR A KINGDOM OR OUR GOODNESS BUT FOR OUR SINS
2830-3980-0063.flac,underscore these words for their full of comfort for sore conscience.,UNDERSCORE THESE WORDS FOR THEY ARE FULL OF COMFORT FOR SORE CONSCIENCES
2830-3980-0064.flac,How may we obtain remission of our sins?,HOW MAY WE OBTAIN REMISSION OF OUR SINS
2830-3980-0065.flac,Paul answers. The man who is named Jesus Christ and the Son of God gave Himself for our sins.,PAUL ANSWERS THE MAN WHO IS NAMED JESUS CHRIST AND THE SON OF GOD GAVE HIMSELF FOR OUR SINS
2830-3980-0066.flac,"Since Christ was given for our sins, it stands to reason that they cannot be put away by our own efforts.",SINCE CHRIST WAS GIVEN FOR OUR SINS IT STANDS TO REASON THAT THEY CANNOT BE PUT AWAY BY OUR OWN EFFORTS
2830-3980-0067.flac,"This sentence also defines our sins as great, so great in fact that the whole world could not make a man's for a single sin.",THIS SENTENCE ALSO DEFINES OUR SINS AS GREAT SO GREAT IN FACT THAT THE WHOLE WORLD COULD NOT MAKE AMENDS FOR A SINGLE SIN
2830-3980-0068.flac,The greatness of the ransom priced the son of God indicates this.,THE GREATNESS OF THE RANSOM CHRIST THE SON OF GOD INDICATES THIS
2830-3980-0069.flac,The vicious character of San is brought out by the words who gave himself for our sins.,THE VICIOUS CHARACTER OF SIN IS BROUGHT OUT BY THE WORDS WHO GAVE HIMSELF FOR OUR SINS
2830-3980-0070.flac,But we are careless. We make light of sin.,BUT WE ARE CARELESS WE MAKE LIGHT OF SIN
2830-3980-0071.flac,We think that by some little work or merit we can dismiss in.,WE THINK THAT BY SOME LITTLE WORK OR MERIT WE CAN DISMISS SIN
2830-3980-0072.flac,This passage then bears out the fact that all men are sold under sin.,THIS PASSAGE THEN BEARS OUT THE FACT THAT ALL MEN ARE SOLD UNDER SIN
2830-3980-0073.flac,"This attitude springs from a false conception of sin. The conception that sin is a small matter, easily taken care of by good works, that we must present ourselves into God with good conscience, that we must feel no sin before we may feel that Christ was given for our sins.",THIS ATTITUDE SPRINGS FROM A FALSE CONCEPTION OF SIN THE CONCEPTION THAT SIN IS A SMALL MATTER EASILY TAKEN CARE OF BY GOOD WORKS THAT WE MUST PRESENT OURSELVES UNTO GOD WITH A GOOD CONSCIENCE THAT WE MUST FEEL NO SIN BEFORE WE MAY FEEL THAT CHRIST WAS GIVEN FOR OUR SINS
2830-3980-0074.flac,This attitude is universal and particularly developed in those who consider themselves better than others.,THIS ATTITUDE IS UNIVERSAL AND PARTICULARLY DEVELOPED IN THOSE WHO CONSIDER THEMSELVES BETTER THAN OTHERS
2830-3980-0075.flac,But the real significance and comfort of the words for our sins is lost upon them.,BUT THE REAL SIGNIFICANCE AND COMFORT OF THE WORDS FOR OUR SINS IS LOST UPON THEM
2830-3980-0076.flac,"On the other hand, we are not to regard them as so terrible that we must despair.",ON THE OTHER HAND WE ARE NOT TO REGARD THEM AS SO TERRIBLE THAT WE MUST DESPAIR
2961-960-0000.flac,"He passes abruptly from persons to ideas and numbers, and from ideas and numbers to persons, from the heavens to man, from astronomy to physiology. He confuses, a rather does not distinguish subject and object, first and final causes, and is dreaming of geometrical figures lost in a flux of sense.",HE PASSES ABRUPTLY FROM PERSONS TO IDEAS AND NUMBERS AND FROM IDEAS AND NUMBERS TO PERSONS FROM THE HEAVENS TO MAN FROM ASTRONOMY TO PHYSIOLOGY HE CONFUSES OR RATHER DOES NOT DISTINGUISH SUBJECT AND OBJECT FIRST AND FINAL CAUSES AND IS DREAMING OF GEOMETRICAL FIGURES LOST IN A FLUX OF SENSE
2961-960-0001.flac,The influence which the TMEIS has exercised upon posterity is due partly to a misunderstanding.,THE INFLUENCE WITH THE TIMAEUS HAS EXERCISED UPON POSTERITY IS DUE PARTLY TO A MISUNDERSTANDING
2961-960-0002.flac,"In the supposed depths of this dialogue, the neoplatonists found hidden meanings in connections with the Jewish and Christian scriptures. And out of them, they elicit a doctrine, quite at variance, with the spirit of Plato.",IN THE SUPPOSED DEPTHS OF THIS DIALOGUE THE NEO PLATONISTS FOUND HIDDEN MEANINGS AND CONNECTIONS WITH THE JEWISH AND CHRISTIAN SCRIPTURES AND OUT OF THEM THEY ELICITED DOCTRINES QUITE AT VARIANCE WITH THE SPIRIT OF PLATO
2961-960-0003.flac,"They were absorbed in his theology and were under the dominion of his name, while that which was truly great and truly characteristic in him, his effort to realize and connect abstractions was not understood by them at all.",THEY WERE ABSORBED IN HIS THEOLOGY AND WERE UNDER THE DOMINION OF HIS NAME WHILE THAT WHICH WAS TRULY GREAT AND TRULY CHARACTERISTIC IN HIM HIS EFFORT TO REALIZE AND CONNECT ABSTRACTIONS WAS NOT UNDERSTOOD BY THEM AT ALL
2961-960-0004.flac,"There is no danger of the modern commentators on the TMS, following in Jiti Obserdeities of the Neoplatists.",THERE IS NO DANGER OF THE MODERN COMMENTATORS ON THE TIMAEUS FALLING INTO THE ABSURDITIES OF THE NEO PLATONISTS
2961-960-0005.flac,"In the present day, we are well aware that an ancient philosopher is to be interpreted from himself and by the contemporary history of thought.",IN THE PRESENT DAY WE ARE WELL AWARE THAT AN ANCIENT PHILOSOPHER IS TO BE INTERPRETED FROM HIMSELF AND BY THE CONTEMPORARY HISTORY OF THOUGHT
2961-960-0006.flac,The fancies of the Neoplatists are only interesting to us because they exceeded a phase of the human mind which prevailed widely in the first centuries of the Christian era and is not wholly extinct in our own day.,THE FANCIES OF THE NEO PLATONISTS ARE ONLY INTERESTING TO US BECAUSE THEY EXHIBIT A PHASE OF THE HUMAN MIND WHICH PREVAILED WIDELY IN THE FIRST CENTURIES OF THE CHRISTIAN ERA AND IS NOT WHOLLY EXTINCT IN OUR OWN DAY
2961-960-0007.flac,But they have nothing to do with the interpretation of Plato and in spirit they are opposed to him.,BUT THEY HAVE NOTHING TO DO WITH THE INTERPRETATION OF PLATO AND IN SPIRIT THEY ARE OPPOSED TO HIM
2961-960-0008.flac,"We do not know how Plato would have arranged his own dialogues, or whether the thought of arranging any of them besides the two trilogies which he has expressly connected was ever present to his mind.",WE DO NOT KNOW HOW PLATO WOULD HAVE ARRANGED HIS OWN DIALOGUES OR WHETHER THE THOUGHT OF ARRANGING ANY OF THEM BESIDES THE TWO TRILOGIES WHICH HE HAS EXPRESSLY CONNECTED WAS EVER PRESENT TO HIS MIND
2961-960-0009.flac,"The dialogue is primarily concerned with the animal creation, including under this term, the heavenly bodies, and with man only as one among the animals.",THE DIALOGUE IS PRIMARILY CONCERNED WITH THE ANIMAL CREATION INCLUDING UNDER THIS TERM THE HEAVENLY BODIES AND WITH MAN ONLY AS ONE AMONG THE ANIMALS
2961-960-0010.flac,But he has not yet defined this intermediate territory which lies somewhere between medicine and mathematics. And he would have felt that there was as great an impiety in ranking theories of physics first in the order of knowledge as in placing the body before the soul.,BUT HE HAS NOT AS YET DEFINED THIS INTERMEDIATE TERRITORY WHICH LIES SOMEWHERE BETWEEN MEDICINE AND MATHEMATICS AND HE WOULD HAVE FELT THAT THERE WAS AS GREAT AN IMPIETY IN RANKING THEORIES OF PHYSICS FIRST IN THE ORDER OF KNOWLEDGE AS IN PLACING THE BODY BEFORE THE SOUL
2961-960-0011.flac,"With her eclectus, he acknowledges the perpetual flux. Like an exagorous, he asserts the predominance of mind, although admitting an element of necessity, which reason is incapable of subduing. Like the Pythagoreans, he supposes the mystery of the world to be contained in number.",WITH HERACLEITUS HE ACKNOWLEDGES THE PERPETUAL FLUX LIKE ANAXAGORAS HE ASSERTS THE PREDOMINANCE OF MIND ALTHOUGH ADMITTING AN ELEMENT OF NECESSITY WHICH REASON IS INCAPABLE OF SUBDUING LIKE THE PYTHAGOREANS HE SUPPOSES THE MYSTERY OF THE WORLD TO BE CONTAINED IN NUMBER
2961-960-0012.flac,"Many, if not all the elements of the preso-cratic philosophy are included in the TMS.",MANY IF NOT ALL THE ELEMENTS OF THE PRE SOCRATIC PHILOSOPHY ARE INCLUDED IN THE TIMAEUS
2961-960-0013.flac,It is probable that the relation of the ideas to God or of God to the world was differently conceived by him at different times of his life.,IT IS PROBABLE THAT THE RELATION OF THE IDEAS TO GOD OR OF GOD TO THE WORLD WAS DIFFERENTLY CONCEIVED BY HIM AT DIFFERENT TIMES OF HIS LIFE
2961-960-0014.flac,"The ideas also remain, but they have become types in nature, forms of men, animals, birds, fishes.",THE IDEAS ALSO REMAIN BUT THEY HAVE BECOME TYPES IN NATURE FORMS OF MEN ANIMALS BIRDS FISHES
2961-960-0015.flac,The style and plan of the TME is differ greatly from bad of any other of the platonic dialogues.,THE STYLE AND PLAN OF THE TIMAEUS DIFFER GREATLY FROM THAT OF ANY OTHER OF THE PLATONIC DIALOGUES
2961-960-0016.flac,"But Plato has not the same mastery over his instrument, which he exhibits in the features or symposium.",BUT PLATO HAS NOT THE SAME MASTERY OVER HIS INSTRUMENT WHICH HE EXHIBITS IN THE PHAEDRUS OR SYMPOSIUM
2961-960-0017.flac,Nothing can exceed the beauty or art of the introduction in which his using words after his accustomed manner.,NOTHING CAN EXCEED THE BEAUTY OR ART OF THE INTRODUCTION IN WHICH HE IS USING WORDS AFTER HIS ACCUSTOMED MANNER
2961-960-0018.flac,"But in the rest of the work, the power of language seems to fail him, and the dramatic form is wholly given up.",BUT IN THE REST OF THE WORK THE POWER OF LANGUAGE SEEMS TO FAIL HIM AND THE DRAMATIC FORM IS WHOLLY GIVEN UP
2961-960-0019.flac,"He could write in one style, but not in another. And the Greek language had not as yet been fashioned by any poet or philosopher to describe physical phenomena.",HE COULD WRITE IN ONE STYLE BUT NOT IN ANOTHER AND THE GREEK LANGUAGE HAD NOT AS YET BEEN FASHIONED BY ANY POET OR PHILOSOPHER TO DESCRIBE PHYSICAL PHENOMENA
2961-960-0020.flac,"And hence, we find the same sort of clumsiness in the timers of Plato, which characterizes the philosophical poem of Lucretius.",AND HENCE WE FIND THE SAME SORT OF CLUMSINESS IN THE TIMAEUS OF PLATO WHICH CHARACTERIZES THE PHILOSOPHICAL POEM OF LUCRETIUS
2961-960-0021.flac,"There is a want of flow, and often a defect of rhythm. The meaning is sometimes obscure, and there is a greater use of opposition and more of repetition than occurs in Plato's earlier writings.",THERE IS A WANT OF FLOW AND OFTEN A DEFECT OF RHYTHM THE MEANING IS SOMETIMES OBSCURE AND THERE IS A GREATER USE OF APPOSITION AND MORE OF REPETITION THAN OCCURS IN PLATO'S EARLIER WRITINGS
2961-960-0022.flac,Plato had not the command of his materials which would have enabled him to produce a perfect work of art.,PLATO HAD NOT THE COMMAND OF HIS MATERIALS WHICH WOULD HAVE ENABLED HIM TO PRODUCE A PERFECT WORK OF ART
2961-961-0000.flac,Socrates begins the Temeyes with a summary of the Republic.,SOCRATES BEGINS THE TIMAEUS WITH A SUMMARY OF THE REPUBLIC
2961-961-0001.flac,And now he desires to see the ideal state set in motion. He would like to know how she behaved in some great struggle.,AND NOW HE DESIRES TO SEE THE IDEAL STATE SET IN MOTION HE WOULD LIKE TO KNOW HOW SHE BEHAVED IN SOME GREAT STRUGGLE
2961-961-0002.flac,"And therefore, to you I turn to me is citizen of lockers, who are at once a philosopher in a statesman. And to you, cridious, whom all Athenians know to be similarly accomplished, and to her democracies, who is also fitted by nature and education to share in our discourse.",AND THEREFORE TO YOU I TURN TIMAEUS CITIZEN OF LOCRIS WHO ARE AT ONCE A PHILOSOPHER AND A STATESMAN AND TO YOU CRITIAS WHOM ALL ATHENIANS KNOW TO BE SIMILARLY ACCOMPLISHED AND TO HERMOCRATES WHO IS ALSO FITTED BY NATURE AND EDUCATION TO SHARE IN OUR DISCOURSE
2961-961-0003.flac,"I will, if to me as a proves. I approve.",I WILL IF TIMAEUS APPROVES I APPROVE
2961-961-0004.flac,"Listen then, Socrates, to a tale of solence, who, being the friend of Jobidus, my great grandfather, told it to my grandfather, cradius, and he told me.",LISTEN THEN SOCRATES TO A TALE OF SOLON'S WHO BEING THE FRIEND OF DROPIDAS MY GREAT GRANDFATHER TOLD IT TO MY GRANDFATHER CRITIAS AND HE TOLD ME
2961-961-0005.flac,Some poems of Solon were recited by the boys.,SOME POEMS OF SOLON WERE RECITED BY THE BOYS
